"pu_month","pu_hour","airport","pos_dist","pos_tip","high_tip","num_trips","avg_trip_dist","avg_tip_amount","avg_fare_amount"
1,9,"Y",FALSE,TRUE,FALSE,231,0,6.47354978354978,38.5558874458874
1,9,"Y",TRUE,TRUE,FALSE,20164,12.4654473318786,6.15730559412815,38.5384650862924
2,9,"N",FALSE,FALSE,FALSE,8,0,-0.7,-2.725
2,9,"N",FALSE,TRUE,FALSE,1932,0,1.73476708074534,15.1839389233954
2,9,"N",TRUE,FALSE,FALSE,2,2.585,-5.62,-11.25
2,9,"N",TRUE,TRUE,FALSE,312534,1.9420121010834,1.79614470745583,10.5225763276955
2,9,"Y",FALSE,TRUE,FALSE,213,0,4.91276995305164,39.0119718309859
2,9,"Y",TRUE,TRUE,FALSE,20105,12.4414076100473,6.67303954240239,38.9908788858493
3,9,"N",FALSE,FALSE,FALSE,3,0,-4.03666666666667,-22.3333333333333
3,9,"N",FALSE,TRUE,FALSE,1926,0,2.30239356178609,18.5948494288681
3,9,"N",TRUE,FALSE,FALSE,1,0.9,-11.5,-8
3,9,"N",TRUE,TRUE,FALSE,333925,1.96973853410197,1.81201467395373,10.656355558883
3,9,"Y",FALSE,TRUE,FALSE,190,0,4.65957894736842,35.3268421052632
3,9,"Y",TRUE,TRUE,FALSE,23803,12.1169361004915,6.40742007310003,38.3395765239676
4,9,"N",FALSE,FALSE,FALSE,10,0,-0.814,-2.6
4,9,"N",FALSE,TRUE,FALSE,1765,0,2.25277620396601,19.8177053824363
4,9,"N",TRUE,FALSE,FALSE,1,0.74,-2.46,-9
4,9,"N",TRUE,TRUE,FALSE,319121,1.97189097552339,1.83486505118748,10.7406619432754
4,9,"N",TRUE,TRUE,TRUE,1,1.43,303,9.5
4,9,"Y",FALSE,TRUE,FALSE,242,0,5.32404958677686,34.2999173553719
4,9,"Y",TRUE,TRUE,FALSE,22917,12.0871636776192,6.23805515556137,37.9061722738578
5,9,"N",FALSE,FALSE,FALSE,7,0,-1.98571428571429,-8.21428571428571
5,9,"N",FALSE,TRUE,FALSE,1891,0,2.28938127974617,22.8161924907456
5,9,"N",TRUE,FALSE,FALSE,7,0.512857142857143,-2.34714285714286,-11.7857142857143
5,9,"N",TRUE,TRUE,FALSE,324196,1.9536279904749,1.86000842083184,10.7470885513702
5,9,"N",TRUE,TRUE,TRUE,1,7.89,298.8,26.5
5,9,"Y",FALSE,TRUE,FALSE,280,0,5.74235714285714,38.5043928571429
5,9,"Y",TRUE,TRUE,FALSE,25151,12.0506981829748,6.29064729036619,38.3938002465111
6,9,"N",FALSE,FALSE,FALSE,9,0,-0.891111111111111,-3.36666666666667
6,9,"N",FALSE,TRUE,FALSE,2351,0,2.06883028498511,23.8976903445342
6,9,"N",TRUE,FALSE,FALSE,2,0.53,-49.97,-27.75
6,9,"N",TRUE,TRUE,FALSE,295694,1.96988565882297,1.84999398026338,10.8178730376673
6,9,"Y",FALSE,TRUE,FALSE,251,0,6.32430278884462,41.6862549800797
6,9,"Y",TRUE,TRUE,FALSE,23342,11.9839383943107,6.1634898466284,38.0954592579899
6,9,"Y",TRUE,TRUE,TRUE,1,11.84,356.9,34.5
7,9,"N",FALSE,FALSE,FALSE,1,0,-1.44,-4
7,9,"N",FALSE,TRUE,FALSE,2462,0,2.16003655564582,25.0392363931763
7,9,"N",TRUE,TRUE,FALSE,273170,2.03112523337116,1.81495171504924,10.9485801149467
7,9,"N",TRUE,TRUE,TRUE,1,7.39,400,22.5
7,9,"Y",FALSE,TRUE,FALSE,251,0,7.14426294820717,42.6322709163347
7,9,"Y",TRUE,FALSE,FALSE,1,5.04,-16.8,-16
7,9,"Y",TRUE,TRUE,FALSE,21671,11.9914332518112,5.95444464953163,37.987587097965
8,9,"N",FALSE,FALSE,FALSE,5,0,-1.076,-2.7
8,9,"N",FALSE,TRUE,FALSE,2366,0,2.0862426035503,23.0941842772612
8,9,"N",TRUE,TRUE,FALSE,261764,2.05798283950429,1.8057137727113,10.8766547730016
8,9,"N",TRUE,TRUE,TRUE,1,2.31,440.22,15
8,9,"Y",FALSE,TRUE,FALSE,257,0,5.93498054474708,42.1300389105058
8,9,"Y",TRUE,TRUE,FALSE,21176,11.7995485455232,5.68739091424254,37.1240272006045
9,9,"N",FALSE,FALSE,FALSE,6,0,-0.716666666666667,-2.5
9,9,"N",FALSE,TRUE,FALSE,2465,0,1.94075456389452,23.1106572008114
9,9,"N",TRUE,FALSE,FALSE,1,0.55,-1.7,-4
9,9,"N",TRUE,TRUE,FALSE,272802,2.01402511711791,1.890913189786,11.2247430737311
9,9,"Y",FALSE,FALSE,FALSE,1,0,-1,-45
9,9,"Y",FALSE,TRUE,FALSE,284,0,6.80161971830986,39.1160563380282
9,9,"Y",TRUE,TRUE,FALSE,21450,12.0629855477855,6.21887226107226,38.9244391608392
10,9,"N",FALSE,FALSE,FALSE,10,0,-1.35,-2.65
10,9,"N",FALSE,TRUE,FALSE,2572,0,1.84186625194401,22.0184797822706
10,9,"N",TRUE,FALSE,FALSE,2,0.525,-26.28,-4.5
10,9,"N",TRUE,TRUE,FALSE,315985,1.9740920929791,1.88115467506369,10.9220796556799
10,9,"N",TRUE,TRUE,TRUE,1,2.4,330,13
10,9,"Y",FALSE,TRUE,FALSE,296,0,8.16317567567568,45.27375
10,9,"Y",TRUE,TRUE,FALSE,22573,11.9025853896248,6.10961812785186,37.8719067026979
11,9,"N",FALSE,FALSE,FALSE,6,0,-0.66,-2.5
11,9,"N",FALSE,TRUE,FALSE,2813,-0.746672591539282,2.00290437255599,23.871286882332
11,9,"N",TRUE,TRUE,FALSE,288160,1.94988843003887,1.87030649639089,10.8019081413104
11,9,"Y",FALSE,TRUE,FALSE,252,0,6.90539682539683,41.6214682539683
11,9,"Y",TRUE,FALSE,FALSE,2,1.5,-5.5,-7.25
11,9,"Y",TRUE,TRUE,FALSE,20401,12.0454448311357,6.11006372236655,38.1300906818293
12,9,"N",FALSE,FALSE,FALSE,8,0,-0.80125,-2.875
12,9,"N",FALSE,TRUE,FALSE,2624,-0.365766006097561,2.07981707317073,25.2932774390244
12,9,"N",TRUE,FALSE,FALSE,4,0.3125,-1.195,-3.375
12,9,"N",TRUE,TRUE,FALSE,285777,1.96616445690171,1.8032984459911,10.4983948673266
12,9,"N",TRUE,TRUE,TRUE,1,2.18,323,13
12,9,"Y",FALSE,TRUE,FALSE,269,0,6.40743494423792,39.3534200743494
12,9,"Y",TRUE,FALSE,FALSE,2,1.24,-5.765,-9.75
12,9,"Y",TRUE,TRUE,FALSE,22069,12.0819620281843,5.95936245412117,38.1062639902125
1,10,"N",FALSE,FALSE,FALSE,4,0,-0.76,-3
1,10,"N",FALSE,TRUE,FALSE,2214,0,1.77247064137308,31.3062691960253
1,10,"N",TRUE,TRUE,FALSE,335012,1.89558791923871,1.41726481439471,10.1868249794037
1,10,"Y",FALSE,TRUE,FALSE,253,0,4.83533596837945,34.8974703557312
1,10,"Y",TRUE,TRUE,FALSE,22344,12.2725156641604,6.15133100608664,37.7779802184032
2,10,"N",FALSE,FALSE,FALSE,5,0,-0.68,-2.6
2,10,"N",FALSE,TRUE,FALSE,2081,0,1.60873618452667,13.4787746275829
2,10,"N",TRUE,TRUE,FALSE,304570,1.94684883606396,1.71629228092064,10.3723502971402
2,10,"Y",FALSE,TRUE,FALSE,186,0,5.11655913978495,37.2894086021505
2,10,"Y",TRUE,TRUE,FALSE,21472,12.087236866617,6.62527757078987,37.7232828800298
3,10,"N",FALSE,FALSE,FALSE,11,0,-7.83,-4.09090909090909
3,10,"N",FALSE,TRUE,FALSE,2050,0,2.03782926829268,16.7282097560976
3,10,"N",TRUE,FALSE,FALSE,3,0.773333333333333,-28.6033333333333,-5.83333333333333
3,10,"N",TRUE,TRUE,FALSE,332564,1.9702218821039,1.74139335586534,10.5798379860719
3,10,"Y",FALSE,TRUE,FALSE,244,0,4.65790983606557,30.1893032786885
3,10,"Y",TRUE,TRUE,FALSE,27134,12.0951452052775,6.25451757942065,37.7930681064347
4,10,"N",FALSE,FALSE,FALSE,7,0,-0.821428571428571,-3.07142857142857
4,10,"N",FALSE,TRUE,FALSE,1797,0,2.03044518642181,16.8647857540345
4,10,"N",TRUE,FALSE,FALSE,3,0.583333333333333,-7.81333333333333,-36.5
4,10,"N",TRUE,TRUE,FALSE,320754,1.97361354807734,1.76420920705587,10.6914771133018
4,10,"N",TRUE,TRUE,TRUE,1,1.24,333.2,9.5
4,10,"Y",FALSE,TRUE,FALSE,231,0,4.05805194805195,31.9029004329004
4,10,"Y",TRUE,TRUE,FALSE,25913,12.1947520549531,5.96496932041832,37.8457592714082
5,10,"N",FALSE,FALSE,FALSE,6,0,-0.686666666666667,-3.16666666666667
5,10,"N",FALSE,TRUE,FALSE,2079,0,2.13139009139009,21.7640981240981
5,10,"N",TRUE,FALSE,FALSE,6,1.905,-3.21666666666667,-8.33333333333333
5,10,"N",TRUE,TRUE,FALSE,322288,1.94957544184084,1.80193733555081,10.7614016035347
5,10,"Y",FALSE,TRUE,FALSE,283,0,4.83526501766784,32.7827208480565
5,10,"Y",TRUE,TRUE,FALSE,28701,11.9948179505941,6.02836556217553,37.7594895648235
6,10,"N",FALSE,FALSE,FALSE,11,0,-0.698181818181818,-2.63636363636364
6,10,"N",FALSE,TRUE,FALSE,2429,0,2.05279127212845,166.160790448744
6,10,"N",TRUE,FALSE,FALSE,1,0.52,-0.73,-4
6,10,"N",TRUE,TRUE,FALSE,298985,2.11790073080589,1.78985350435641,10.8371584193187
6,10,"N",TRUE,TRUE,TRUE,1,2.76,333,13.5
6,10,"Y",FALSE,TRUE,FALSE,262,0,5.26034351145038,37.2954198473282
6,10,"Y",TRUE,TRUE,FALSE,25357,12.0236936546121,5.94862404858619,37.9383897937453
7,10,"N",FALSE,FALSE,FALSE,9,0,-1.34333333333333,-2.66666666666667
7,10,"N",FALSE,TRUE,FALSE,2628,0,1.86960426179604,22.6609284627093
7,10,"N",TRUE,TRUE,FALSE,271246,2.04346471468704,1.72188736423763,10.8971841428076
7,10,"Y",FALSE,TRUE,FALSE,249,0,5.30461847389558,37.3261445783133
7,10,"Y",TRUE,TRUE,FALSE,23991,12.158617815014,5.60833145762994,38.2666695844275
8,10,"N",FALSE,FALSE,FALSE,6,0,-0.821666666666667,-2.58333333333333
8,10,"N",FALSE,TRUE,FALSE,2758,0,1.9745358955765,23.0747570703408
8,10,"N",TRUE,FALSE,FALSE,1,0.64,-2,-7.5
8,10,"N",TRUE,TRUE,FALSE,258006,2.06238013844639,1.71010833081401,10.8245168329419
8,10,"Y",FALSE,TRUE,FALSE,292,0,5.97472602739726,39.4228082191781
8,10,"Y",TRUE,TRUE,FALSE,24973,11.9288135186001,5.3111756697233,37.249076602731
8,10,"Y",TRUE,TRUE,TRUE,1,12.12,335.4,37
9,10,"N",FALSE,FALSE,FALSE,10,0,-0.741,-2.55
9,10,"N",FALSE,TRUE,FALSE,2742,0,1.99894602479942,22.0955032822757
9,10,"N",TRUE,FALSE,FALSE,3,0.77,-5.8,-6.66666666666667
9,10,"N",TRUE,TRUE,FALSE,276232,2.00657512525703,1.81627711488893,11.1155390034464
9,10,"N",TRUE,TRUE,TRUE,1,3.73,355,15.5
9,10,"Y",FALSE,TRUE,FALSE,258,0,4.67794573643411,38.917480620155
9,10,"Y",TRUE,TRUE,FALSE,24968,11.9348413969881,5.84882809996796,43.8274178949055
10,10,"N",FALSE,FALSE,FALSE,7,0,-0.904285714285714,-3.68571428571429
10,10,"N",FALSE,TRUE,FALSE,2669,0,2.07542525290371,20.2692843761709
10,10,"N",TRUE,FALSE,FALSE,3,1.28333333333333,-7.33333333333333,-23.8333333333333
10,10,"N",TRUE,TRUE,FALSE,316893,1.96314311139722,1.80839286446845,10.9366986964054
10,10,"Y",FALSE,TRUE,FALSE,292,0,5.23873287671233,39.9404109589041
10,10,"Y",TRUE,FALSE,FALSE,1,3.17,-9,-11.5
10,10,"Y",TRUE,TRUE,FALSE,26002,11.8980997615568,5.86815975694177,37.3869340819937
11,10,"N",FALSE,FALSE,FALSE,9,0,-1.89222222222222,-8.05555555555556
11,10,"N",FALSE,TRUE,FALSE,2877,-0.805102537365311,1.90502606882169,22.6689259645464
11,10,"N",TRUE,TRUE,FALSE,295966,1.94793466141381,1.79985744984221,10.7566265381834
11,10,"N",TRUE,TRUE,TRUE,1,5.21,400,27.5
11,10,"Y",FALSE,TRUE,FALSE,252,0,5.4027380952381,38.6794444444444
11,10,"Y",TRUE,FALSE,FALSE,1,1.78,-5,-8
11,10,"Y",TRUE,TRUE,FALSE,24007,11.8351489148998,6.04104302911651,37.2519944182947
12,10,"N",FALSE,FALSE,FALSE,7,0,-1.97142857142857,-9.64285714285714
12,10,"N",FALSE,TRUE,FALSE,2744,-0.463906705539359,2.08724489795918,22.9509657434402
12,10,"N",TRUE,TRUE,FALSE,300435,2.01283951603508,1.74161522459101,10.5526186030256
12,10,"Y",FALSE,TRUE,FALSE,318,-0.0521383647798742,6.28877358490566,40.8000314465409
12,10,"Y",TRUE,FALSE,FALSE,2,1.63,-5,-9.75
12,10,"Y",TRUE,TRUE,FALSE,24387,11.9119666215607,5.9560704473695,37.5483327182515
1,11,"N",FALSE,FALSE,FALSE,13,0,-0.649230769230769,-2.65384615384615
1,11,"N",FALSE,TRUE,FALSE,2253,0,1.96202396804261,14.9250776742122
1,11,"N",TRUE,FALSE,FALSE,1,0.31,-63.5,-4
1,11,"N",TRUE,TRUE,FALSE,351506,1.89326148060062,1.39151869384875,10.175921492094
1,11,"Y",FALSE,TRUE,FALSE,235,0,5.36178723404255,35.6713191489362
1,11,"Y",TRUE,TRUE,FALSE,19942,12.328511182429,6.4042463143115,38.1114386721492
2,11,"N",FALSE,FALSE,FALSE,7,0,-1.37285714285714,-2.64285714285714
2,11,"N",FALSE,TRUE,FALSE,2158,0,1.96950880444856,63.7914782205746
2,11,"N",TRUE,FALSE,FALSE,2,0.46,-1.25,-3.75
2,11,"N",TRUE,TRUE,FALSE,315894,1.95134728738121,1.70329904968122,10.4504238763636
2,11,"Y",FALSE,TRUE,FALSE,196,0,6.31127551020408,43.0639795918367
2,11,"Y",TRUE,TRUE,FALSE,20172,12.07833531628,6.75134939520127,37.8165481856038
3,11,"N",FALSE,FALSE,FALSE,7,0,-0.66,-2.5
3,11,"N",FALSE,TRUE,FALSE,2166,0,2.08980147737765,18.4868282548476
3,11,"N",TRUE,FALSE,FALSE,2,0.385,-0.91,-4.25
3,11,"N",TRUE,TRUE,FALSE,350052,1.96467353421777,1.73824920297556,10.6924288677111
3,11,"N",TRUE,TRUE,TRUE,1,1.72,333,14.5
3,11,"Y",FALSE,TRUE,FALSE,246,0,5.35077235772358,38.5953658536585
3,11,"Y",TRUE,TRUE,FALSE,25831,11.9293960744841,6.44328171576788,37.6018059695714
3,11,"Y",TRUE,TRUE,TRUE,1,10.85,333,33.5
4,11,"N",FALSE,FALSE,FALSE,5,0,-0.66,-2.5
4,11,"N",FALSE,TRUE,FALSE,2094,0,2.36216332378224,18.2269006685769
4,11,"N",TRUE,TRUE,FALSE,335506,1.96292874046962,1.75384237539716,10.8543978051063
4,11,"Y",FALSE,TRUE,FALSE,243,0,3.92707818930041,31.2185596707819
4,11,"Y",TRUE,TRUE,FALSE,27152,12.1471932086034,6.14027990571597,38.071527695934
5,11,"N",FALSE,FALSE,FALSE,9,0,-1.86555555555556,-2.55555555555556
5,11,"N",FALSE,TRUE,FALSE,2324,0,2.60433734939759,22.0887134251291
5,11,"N",TRUE,FALSE,FALSE,2,0.72,-40.75,-5
5,11,"N",TRUE,TRUE,FALSE,340730,1.9352230505092,1.79410964693452,10.9063788043319
5,11,"Y",FALSE,TRUE,FALSE,279,0,6.12358422939068,39.0444802867383
5,11,"Y",TRUE,TRUE,FALSE,29783,12.0838857737636,6.22236913675587,38.3982617600645
6,11,"N",FALSE,FALSE,FALSE,7,0,-1.19285714285714,-2.57142857142857
6,11,"N",FALSE,TRUE,FALSE,2430,0,2.17255967078189,22.4169465020576
6,11,"N",TRUE,FALSE,FALSE,4,0.975,-10.98,-8.25
6,11,"N",TRUE,TRUE,FALSE,314166,1.95167898499519,1.78557431421605,10.9805218578713
6,11,"Y",FALSE,TRUE,FALSE,272,0,6.02933823529412,39.3200367647059
6,11,"Y",TRUE,TRUE,FALSE,27836,12.2567272596637,6.2159114096853,38.7570067538439
7,11,"N",FALSE,FALSE,FALSE,6,0,-0.833333333333333,-2.83333333333333
7,11,"N",FALSE,TRUE,FALSE,2930,0,2.21955631399317,23.5249931740614
7,11,"N",FALSE,TRUE,TRUE,1,0,288,2.5
7,11,"N",TRUE,FALSE,FALSE,5,0.606,-45.222,-7.4
7,11,"N",TRUE,TRUE,FALSE,284730,2.02550352965968,1.69677993186528,10.92901699856
7,11,"Y",FALSE,TRUE,FALSE,296,0,5.22513513513513,41.5244256756757
7,11,"Y",TRUE,TRUE,FALSE,25431,12.3545043450906,5.93235775234949,38.7693378160513
8,11,"N",FALSE,FALSE,FALSE,20,0,-3.65,-2.625
8,11,"N",FALSE,TRUE,FALSE,2930,0,1.95350170648464,23.1771160409556
8,11,"N",TRUE,FALSE,FALSE,1,0.01,-0.66,-2.5
8,11,"N",TRUE,TRUE,FALSE,268649,2.05427085155724,1.68352739075895,10.8407505332236
8,11,"Y",FALSE,FALSE,FALSE,1,0,-0.66,-2.5
8,11,"Y",FALSE,TRUE,FALSE,297,0,5.50127946127946,40.763771043771
8,11,"Y",TRUE,TRUE,FALSE,26283,12.0636586386638,5.70362211315299,38.0191553475631
9,11,"N",FALSE,FALSE,FALSE,8,0,-0.8725,-2.5625
9,11,"N",FALSE,TRUE,FALSE,3034,0,2.03935398813448,22.0313183915623
9,11,"N",TRUE,FALSE,FALSE,4,0.2575,-1.575,-3.875
9,11,"N",TRUE,TRUE,FALSE,289549,2.00984790139147,1.82162217793879,11.3322654887428
9,11,"Y",FALSE,TRUE,FALSE,337,0,5.85094955489614,40.5813353115727
9,11,"Y",TRUE,TRUE,FALSE,26286,12.213220345431,6.05671650308149,38.6304671688351
10,11,"N",FALSE,FALSE,FALSE,7,0,-1.50714285714286,-2.64285714285714
10,11,"N",FALSE,TRUE,FALSE,2959,0,2.18337276106793,20.2966306184522
10,11,"N",FALSE,TRUE,TRUE,1,0,283,0.01
10,11,"N",TRUE,FALSE,FALSE,2,1.615,-58.35,-11.25
10,11,"N",TRUE,TRUE,FALSE,329881,1.96621393775331,1.81950172941152,11.236897275078
10,11,"Y",FALSE,TRUE,FALSE,315,0,6.03184126984127,42.5523492063492
10,11,"Y",TRUE,FALSE,FALSE,1,3.7,-3.69,-11.5
10,11,"Y",TRUE,TRUE,FALSE,27542,12.1305910972333,6.15672899571563,38.4291914167453
11,11,"N",FALSE,FALSE,FALSE,10,0,-0.666,-2.65
11,11,"N",FALSE,TRUE,FALSE,2927,-0.786580116159891,1.98119234711309,24.089248377178
11,11,"N",TRUE,FALSE,FALSE,3,0.913333333333333,-2.22,-6.16666666666667
11,11,"N",TRUE,TRUE,FALSE,316942,1.94428624164674,1.79514949107408,10.9095525364262
11,11,"Y",FALSE,TRUE,FALSE,268,-0.0351119402985075,6.05320895522388,43.0260820895522
11,11,"Y",TRUE,FALSE,FALSE,1,0.89,-1,-4.5
11,11,"Y",TRUE,TRUE,FALSE,23739,11.7865857871014,6.06339441425502,37.4927701251106
12,11,"N",FALSE,FALSE,FALSE,8,0,-0.9425,-3.4375
12,11,"N",FALSE,TRUE,FALSE,2916,-0.475586419753086,2.07728737997257,23.8853737997257
12,11,"N",TRUE,FALSE,FALSE,1,0.05,-1.16,-2.5
12,11,"N",TRUE,TRUE,FALSE,326159,1.92981128835936,1.74088775719818,10.7477597122876
12,11,"Y",FALSE,TRUE,FALSE,337,0,6.08706231454006,39.313234421365
12,11,"Y",TRUE,TRUE,FALSE,24774,11.9385496891903,6.09193590054089,37.9997602325018
1,12,"N",FALSE,FALSE,FALSE,11,0,-0.7,-2.54545454545455
1,12,"N",FALSE,TRUE,FALSE,2414,0,1.906570008285,46.1542087821044
1,12,"N",TRUE,TRUE,FALSE,371903,1.89479530952964,1.36306789673651,10.0703420784452
1,12,"Y",FALSE,TRUE,FALSE,340,0,6.06270588235294,40.3309705882353
1,12,"Y",TRUE,TRUE,FALSE,24675,12.5809661600811,6.35900911854103,38.5490553191489
2,12,"N",FALSE,FALSE,FALSE,5,0,-0.712,-2.6
2,12,"N",FALSE,TRUE,FALSE,2245,0,1.84095768374165,14.748579064588
2,12,"N",TRUE,FALSE,FALSE,4,0.3875,-1.12,-4.125
2,12,"N",TRUE,TRUE,FALSE,332739,1.94132178674577,1.66933803972483,10.3729885586
2,12,"N",TRUE,TRUE,TRUE,1,2.1,499.69,0.01
2,12,"Y",FALSE,TRUE,FALSE,233,0,6.26931330472103,42.3030901287554
2,12,"Y",TRUE,TRUE,FALSE,24918,12.4391179067341,6.73477967734168,38.5180821093186
3,12,"N",FALSE,FALSE,FALSE,4,0,-0.505,-2.5
3,12,"N",FALSE,TRUE,FALSE,2334,0,2.07947300771208,17.0949828620394
3,12,"N",TRUE,FALSE,FALSE,2,0.485,-1.66,-5
3,12,"N",TRUE,TRUE,FALSE,366566,1.96627745071829,1.72558647010361,10.6863496068921
3,12,"Y",FALSE,TRUE,FALSE,288,0,6.12190972222222,40.2221527777778
3,12,"Y",TRUE,TRUE,FALSE,29473,12.1878702541309,6.53267532996302,38.1131815560004
4,12,"N",FALSE,FALSE,FALSE,7,0,-0.581428571428571,-2.71428571428571
4,12,"N",FALSE,TRUE,FALSE,2265,0,2.21148785871965,18.321880794702
4,12,"N",TRUE,FALSE,FALSE,1,0.89,-88,-7
4,12,"N",TRUE,TRUE,FALSE,349677,1.95306039573664,1.74043894794339,10.8989345882057
4,12,"N",TRUE,TRUE,TRUE,1,4.8,296.5,2.5
4,12,"Y",FALSE,TRUE,FALSE,309,0,6.39673139158576,37.5738187702265
4,12,"Y",TRUE,TRUE,FALSE,30216,12.5019830553349,6.27401145088695,38.9580113185067
5,12,"N",FALSE,FALSE,FALSE,8,0,-0.80375,-3.725
5,12,"N",FALSE,TRUE,FALSE,2559,0,2.37494724501759,21.6382571316921
5,12,"N",TRUE,FALSE,FALSE,3,0.56,-1.52,-5.33333333333333
5,12,"N",TRUE,TRUE,FALSE,357032,1.91940333079388,1.77411778215958,10.9619207802102
5,12,"Y",FALSE,TRUE,FALSE,353,0,5.16592067988669,39.848045325779
5,12,"Y",TRUE,TRUE,FALSE,33898,12.6019293173639,6.4834500560505,39.8784656911912
6,12,"N",FALSE,FALSE,FALSE,12,0,-1.10416666666667,-2.625
6,12,"N",FALSE,TRUE,FALSE,2887,0,2.14535850363699,23.6486629719432
6,12,"N",TRUE,FALSE,FALSE,5,0.494,-19.8,-15.1
6,12,"N",TRUE,TRUE,FALSE,330659,1.93511294112666,1.76766209297191,11.0346870340744
6,12,"Y",FALSE,TRUE,FALSE,355,0,6.34876056338028,40.788338028169
6,12,"Y",TRUE,TRUE,FALSE,30546,12.5472444837295,6.41452727034636,39.6547479211681
7,12,"N",FALSE,FALSE,FALSE,7,0,-0.707142857142857,-2.64285714285714
7,12,"N",FALSE,TRUE,FALSE,3257,0,1.95306416948112,22.9106877494627
7,12,"N",TRUE,FALSE,FALSE,4,0.93,-10.1475,-18.75
7,12,"N",TRUE,TRUE,FALSE,303700,2.0003131379651,1.67230148172539,10.8914616397761
7,12,"N",TRUE,TRUE,TRUE,1,7.46,254.95,26
7,12,"Y",FALSE,TRUE,FALSE,352,0,5.93786931818182,42.3311079545455
7,12,"Y",TRUE,TRUE,FALSE,27796,12.3544272557202,5.94896891639085,38.9331454166067
8,12,"N",FALSE,FALSE,FALSE,7,0,-0.751428571428571,-2.64285714285714
8,12,"N",FALSE,TRUE,FALSE,3180,0,2.03105660377358,23.6563993710692
8,12,"N",TRUE,FALSE,FALSE,3,1.02333333333333,-1.90666666666667,-7.16666666666667
8,12,"N",TRUE,TRUE,FALSE,292053,2.0025644660387,1.66936867623342,10.7972003026848
8,12,"N",TRUE,TRUE,TRUE,1,180,311.62,462
8,12,"Y",FALSE,TRUE,FALSE,372,0,6.07045698924731,41.5453225806452
8,12,"Y",TRUE,TRUE,FALSE,28459,12.2877244456938,5.81360307811237,53.2956351242138
9,12,"N",FALSE,FALSE,FALSE,10,0,-1.195,-2.5
9,12,"N",FALSE,TRUE,FALSE,3401,0,2.06384886798001,23.1053366656866
9,12,"N",FALSE,TRUE,TRUE,2,0,406.5,2.5
9,12,"N",TRUE,FALSE,FALSE,2,1.095,-8.53,-6.75
9,12,"N",TRUE,TRUE,FALSE,307760,1.98160677151027,1.80401631141149,11.284190668053
9,12,"N",TRUE,TRUE,TRUE,1,0.8,410,0
9,12,"Y",FALSE,TRUE,FALSE,388,0,5.77335051546392,43.5639432989691
9,12,"Y",TRUE,TRUE,FALSE,29033,12.4735852305997,6.27307822133434,39.4103837013054
10,12,"N",FALSE,FALSE,FALSE,1,0,-0.66,-2.5
10,12,"N",FALSE,TRUE,FALSE,3103,0,2.00301643570738,22.5105833064776
10,12,"N",TRUE,FALSE,FALSE,2,0.95,-1.95,-6.25
10,12,"N",TRUE,TRUE,FALSE,343830,1.94838926213536,1.80744856469767,11.2673812349126
10,12,"Y",FALSE,TRUE,FALSE,396,0,4.90431818181818,40.7968434343434
10,12,"Y",TRUE,FALSE,FALSE,1,4.21,-4.44,-14
10,12,"Y",TRUE,TRUE,FALSE,30328,12.3106241756792,6.27042666842522,39.1163719994724
11,12,"N",FALSE,FALSE,FALSE,4,0,-0.9,-2.75
11,12,"N",FALSE,TRUE,FALSE,3334,-0.783122375524895,1.83840731853629,23.3159088182364
11,12,"N",TRUE,FALSE,FALSE,2,0.605,-1.83,-4.75
11,12,"N",TRUE,TRUE,FALSE,335012,1.92319964657982,1.78336943154275,10.9201473678555
11,12,"N",TRUE,TRUE,TRUE,2,2.985,372.38,15.75
11,12,"Y",FALSE,TRUE,FALSE,369,-0.0578319783197832,6.0820054200542,41.6177506775068
11,12,"Y",TRUE,TRUE,FALSE,28740,12.4577811412665,6.2009885177453,39.0335723729993
12,12,"N",FALSE,FALSE,FALSE,7,0,-0.688571428571429,-2.64285714285714
12,12,"N",FALSE,TRUE,FALSE,3312,-0.495051328502415,1.87955314009662,21.4993297101449
12,12,"N",TRUE,FALSE,FALSE,3,0.52,-1.86666666666667,-5.16666666666667
12,12,"N",TRUE,TRUE,FALSE,346510,1.90595824074341,1.74476101699807,10.8399226284956
12,12,"Y",FALSE,TRUE,FALSE,399,-0.0316791979949875,6.14328320802005,42.2716040100251
12,12,"Y",TRUE,TRUE,FALSE,28589,12.4849312672706,6.13631676518941,39.2884217706111
1,13,"N",FALSE,FALSE,FALSE,5,0,-0.68,-2.6
1,13,"N",FALSE,TRUE,FALSE,2506,0,2.09504389465283,15.9291260973663
1,13,"N",FALSE,TRUE,TRUE,1,0,296.7,2.5
1,13,"N",TRUE,FALSE,FALSE,2,0.365,-0.93,-4.5
1,13,"N",TRUE,TRUE,FALSE,370890,1.91675604626709,1.35422629351021,10.0207690959584
1,13,"Y",FALSE,TRUE,FALSE,392,0,6.61701530612245,42.7173979591837
1,13,"Y",TRUE,TRUE,FALSE,28659,13.2542579992324,6.47091001081685,40.2850996196657
2,13,"N",FALSE,FALSE,FALSE,4,0,-0.785,-2.5
2,13,"N",FALSE,TRUE,FALSE,2275,0,1.88449230769231,14.8080351648352
2,13,"N",TRUE,FALSE,FALSE,2,0.46,-18.62,-4.25
2,13,"N",TRUE,TRUE,FALSE,333066,1.97355866404857,1.66132838536506,10.3810896038623
2,13,"Y",FALSE,TRUE,FALSE,318,0,5.98339622641509,37.4955031446541
