"pu_month","pu_hour","airport","num_trips_airport","avg_trip_dist","avg_tip_amount","avg_fare_amount"
8,16,"N",291457,2.06449476252071,1.77636581039399,11.288641892286
8,16,"Y",34361,12.737683129129,6.28963097697972,41.7762530194115
9,16,"N",310315,2.00993851409052,1.885961361842,11.5363534473035
9,16,"Y",37244,12.9376374718075,6.83880651917087,43.2369031253356
10,16,"N",335300,1.98620304205189,1.90976251118401,11.5912875932001
10,16,"Y",38401,12.7729905471212,6.89802322856176,42.8449532564256
11,16,"N",329088,1.94715945279074,1.88786145347141,11.3486672561746
11,16,"Y",35305,12.8669109191333,6.95799008639003,42.9120869565217
12,16,"N",335902,1.94245649028586,1.900131824163,11.5475822710195
12,16,"Y",35109,12.8389535446752,6.97197727078527,43.4352852544932
1,17,"N",436963,1.92953135620178,1.52381977421429,10.1872703180819
1,17,"Y",29491,12.9716381268862,6.70207283578041,40.6763721135262
2,17,"N",391756,1.98264363532403,1.84215192619896,10.5626802397411
2,17,"Y",29787,13.012409104643,7.00302245946218,41.1973975224091
3,17,"N",427045,2.01709892400098,1.86440738095517,10.7990347387278
3,17,"Y",36814,12.9111536372032,6.79596050415603,41.1194423317216
4,17,"N",411090,1.99317178719988,1.88319613709893,10.8585673696757
4,17,"Y",37038,13.1470743560667,6.54321183649225,42.1723664884713
5,17,"N",410208,1.97712855429441,1.93580890670099,11.3079838764724
5,17,"Y",38572,13.0034167271596,6.47994451934045,42.3339676449238
6,17,"N",363555,2.01894164569322,1.93036638197797,11.4172641828609
6,17,"Y",36576,13.1333740704287,6.68154199475066,42.8183098206474
7,17,"N",334954,2.0366073550398,1.86241182371311,11.3660057798981
7,17,"Y",33533,13.2337118659231,6.33534041093848,42.0724185131065
8,17,"N",330954,2.0537779268418,1.82440744030892,11.1305557569934
8,17,"Y",33567,13.0483945541752,6.03899842106831,41.5496222480412
9,17,"N",357440,2.01102014324082,1.94913344897046,11.3951584881379
9,17,"Y",36126,13.0581531307092,6.61939600287881,42.4230047611139
10,17,"N",395110,1.96569762850852,1.96956004656931,11.3808181519071
10,17,"Y",38324,13.0747695960756,6.6382071286922,42.3093828932262
11,17,"N",380189,1.94708729079484,1.96943296623521,11.3665422723961
11,17,"Y",32403,12.7162401629479,6.82211647069716,41.9368873252477
12,17,"N",370766,1.96272320007768,1.96140393132056,11.5411949855165
12,17,"Y",33077,12.6872089367234,6.673967711703,42.4490915137407
1,18,"N",485675,1.92135057394348,1.58245645750759,9.99294106140938
1,18,"Y",28358,12.7882459976021,6.44712074194231,39.2091353409972
2,18,"N",444983,1.96083564990123,1.90336426335388,10.3482855749545
2,18,"Y",27389,12.7936569425682,6.90550476468655,64.3010668516558
3,18,"N",481892,1.9805839690221,1.90658975455081,10.4359171349597
3,18,"Y",34884,12.9693859649123,6.6607046210297,40.1631120284371
4,18,"N",465374,1.97996087018183,1.92898907115567,10.5402778410483
4,18,"Y",32776,12.9688753966317,6.24832651940444,40.3862493897974
5,18,"N",462981,1.94515247925941,1.95411092463838,10.8092666653707
5,18,"Y",32746,12.7464160508154,6.38713308495694,40.3939824711415
6,18,"N",402630,1.97954968581576,1.94813446588679,10.9387340486303
6,18,"Y",32065,12.824265710276,6.34541369094028,40.8923948230157
7,18,"N",381401,2.02103707121901,1.91010959593708,10.9037549193631
7,18,"Y",30030,12.9302913752914,5.94006227106227,40.5858045288045
8,18,"N",365714,2.03969711304462,1.86987985146863,10.7602061173485
8,18,"Y",29369,13.0354404303858,5.73534747522898,40.6958670707208
9,18,"N",401199,1.99833713443952,1.97994229796186,11.0114780445614
9,18,"Y",31128,13.0192694680031,6.14584361346698,41.1554600359805
10,18,"N",448535,1.96893916862675,2.01209250114261,11.1158844014402
10,18,"Y",32814,12.6802791491437,6.25342689096118,40.628223014567
11,18,"N",422545,1.95502793785277,2.00241401507532,11.0524018506905
11,18,"Y",29039,12.6391349564379,6.36421295499156,40.3646217156238
12,18,"N",405740,1.87847165672598,1.99987403263173,11.3179291664613
12,18,"Y",30098,12.6021184131836,6.28774370390059,40.7309253106519
1,19,"N",446509,2.00691804644475,1.60774136691534,11.3054675717623
1,19,"Y",27846,13.0381584428643,6.26142102995044,38.9059103641457
2,19,"N",415873,2.0469987712595,1.92940897822172,10.2707911309462
2,19,"Y",25944,12.9267834566759,6.60085723095899,39.2101110083256
3,19,"N",461205,2.06544176667642,2.23695324205072,12.4087727800002
3,19,"Y",29874,12.8013225547299,6.49215672491129,38.683449487849
4,19,"N",437191,2.06515989578925,1.93470263569012,10.3789096527605
4,19,"Y",28958,12.993100697562,6.24519476483183,39.3744519649147
5,19,"N",436459,2.04062988734337,1.93714573419267,10.4181843884534
5,19,"Y",30490,12.8889622827156,6.26195277140046,39.3355887176123
6,19,"N",386255,2.06530900570866,1.94974128490246,10.6343935483036
6,19,"Y",28475,12.8854985074627,6.33337629499561,39.7379792800702
7,19,"N",369126,2.1163784182095,1.92443287657873,10.7523101325835
7,19,"Y",25376,12.8066858448928,5.89301308322825,39.2202892496847
8,19,"N",341689,2.12867514025912,1.8774633072765,10.5955997412852
8,19,"Y",25655,12.6348703956344,5.56727421555252,38.6401711167414
9,19,"N",390533,2.10807204512807,2.00070280872551,10.9122775540095
9,19,"Y",28498,12.886505017896,6.12363639553653,39.8716123938522
10,19,"N",428644,2.07941359263165,2.0200353206857,10.9407324493053
10,19,"Y",28225,12.7668205491585,6.18610735163862,39.6172726306466
11,19,"N",397774,2.04443601140346,1.99731191581149,10.8513100906545
11,19,"Y",27148,12.7310895830264,5.98989428318845,39.2126436569913
12,19,"N",387247,2.04778810423322,2.0129778410162,11.1584321376279
12,19,"Y",28245,12.5261196671977,5.94910603646663,38.9238027969552
1,20,"N",395432,2.2199435048251,1.66432878472152,10.2672146159137
1,20,"Y",26992,13.1336177385892,6.2367023562537,38.5379990367516
2,20,"N",369755,2.26385514732728,1.99846138659383,10.6285151519249
2,20,"Y",24997,13.278052966356,6.63250510061207,39.1318286194343
3,20,"N",415089,2.28124370918044,1.99840896771536,10.6669869112407
3,20,"Y",32077,13.0744689341273,6.4377254730804,38.6737266577298
4,20,"N",405117,2.28979679944312,2.00050649565434,10.7281192840587
4,20,"Y",29799,13.2996922715527,6.137914695124,39.3145780059734
5,20,"N",402237,2.25920783020955,1.98171848934832,10.6205639709922
5,20,"Y",30614,13.5118282485138,6.23302933298491,39.9475667995035
6,20,"N",345942,2.27703996623712,2.00865064085887,10.9221226390551
6,20,"Y",30509,13.1654197122161,6.22822904716641,39.2359041594284
7,20,"N",329530,2.32560989894699,1.98255840135951,11.0358094558917
7,20,"Y",27179,13.1102012583244,5.89728981934582,39.0993862908863
8,20,"N",318217,2.31938343960254,1.93371400647986,10.8545076787224
8,20,"Y",26676,13.1197267206478,5.65866959064327,39.0104116059379
9,20,"N",353655,2.3282666723219,2.05184979711866,11.236116158403
9,20,"Y",28915,13.3098118623552,6.00800795434895,39.6720840394259
10,20,"N",384845,2.28909670126934,2.08190679364419,11.1766353726825
10,20,"Y",31595,13.0949906630796,6.02004146225669,39.1545633802817
11,20,"N",357874,2.24987481627612,2.07194280668615,11.1448973940549
11,20,"Y",26485,13.140093260336,6.0285795733434,38.9248061166698
12,20,"N",355988,2.24404774880052,2.0538456071553,11.3238481353304
12,20,"Y",27140,12.9404465733235,5.72978555637436,38.622354458364
1,21,"N",381732,2.36838394475705,1.73247031949116,10.6595941393438
1,21,"Y",27491,13.2901156742207,6.33391109817759,38.6478116474483
2,21,"N",362005,2.39965649645723,2.07107015096477,10.9457154182953
2,21,"Y",24183,13.1569726667494,6.51029855683745,38.543723276682
3,21,"N",414224,2.41695744331569,2.07625692861833,10.9960790297037
3,21,"Y",31298,13.1624218799923,6.24332960572561,44.203261869768
4,21,"N",393905,2.45108711491349,2.09182924816897,11.118861629073
4,21,"Y",28665,13.0866705040991,5.92513413570556,38.5207922553637
5,21,"N",412030,2.45236118729219,2.09016697813266,11.1910227653326
5,21,"Y",28934,13.0563468583673,6.05181136379346,38.6247152139352
6,21,"N",361626,2.44327058895102,2.10115387167958,11.4316685194096
6,21,"Y",27676,12.9646668593727,5.95748374042492,38.6014438502674
7,21,"N",329568,2.47394037042431,2.05960672759491,11.4141354439751
7,21,"Y",25386,13.1321555187899,5.74203616166391,38.96444654534
8,21,"N",307104,2.47818455637178,2.01831675914348,11.2617082486715
8,21,"Y",26253,12.9739241229574,5.46690206833505,38.4001896926066
9,21,"N",340305,2.48656901896828,2.12541966765108,11.5241122228589
9,21,"Y",26325,12.8929595441595,5.75357113010446,38.1844786324786
10,21,"N",379908,2.46168603977805,2.1727160523074,11.5677368994599
10,21,"Y",27992,12.8778633180909,5.63724992855101,38.0195963132324
11,21,"N",361758,2.41361360356924,2.14546340371187,11.465287070362
11,21,"Y",24171,12.8821579578834,5.86905341111249,37.9581494352737
12,21,"N",359991,2.42049742910239,2.13788100258062,11.6446730334925
12,21,"Y",25714,12.7318923543595,5.67346970521895,37.6384529828109
1,22,"N",343941,2.49086779418563,1.76993350603737,10.9991864593055
1,22,"Y",24509,12.8075772165327,6.02889877187972,37.2528699661349
2,22,"N",346251,2.54379349084912,2.11938301983243,11.3671845279869
2,22,"Y",21025,12.731568608799,6.36109155766944,37.231183353151
3,22,"N",393174,2.57460045679521,2.15238975618937,11.4809112250556
3,22,"Y",26545,12.9741182896967,6.29788736108495,37.9211994725937
4,22,"N",378180,2.60026392194193,2.15105441853086,11.538692474483
4,22,"Y",24060,12.9782780548628,5.93495220282627,37.9542140482128
5,22,"N",380647,2.60396506474503,2.15174445089545,11.6271086334583
5,22,"Y",26322,12.8439461287136,5.9782638097409,38.000196033736
6,22,"N",345918,2.59471183922201,2.15087668175695,11.7918045606184
6,22,"Y",23944,12.7185486969596,5.94012487470765,37.7792996157701
7,22,"N",302789,2.60611769251855,2.09095974424434,11.7324749908352
7,22,"Y",21680,12.6003496309963,5.6696176199262,37.3849640221402
8,22,"N",288222,2.58937974894352,2.05645439973354,11.6216240606199
8,22,"Y",22506,12.5637421132143,5.43893717230961,37.2478619034924
9,22,"N",313332,2.60831271622432,2.17435972067966,11.8260758237269
9,22,"Y",23292,12.8083526532715,5.89299544908123,37.7328653614975
10,22,"N",347730,2.59635104822707,2.20280044862393,11.8908165243148
10,22,"Y",24790,12.7287410246067,5.81825615167406,37.4677878176684
11,22,"N",340101,2.55729165747822,2.18999603059091,11.8033523570939
11,22,"Y",21404,12.6656139039432,5.71364230984863,37.1932031396001
12,22,"N",334068,2.60131793527066,2.20443670150987,12.0510845696086
12,22,"Y",22055,12.5833121741102,5.5717909771027,37.0017084561324
1,23,"N",261171,2.61255997028767,1.7312101266986,11.2673411672812
1,23,"Y",20360,12.5306218074656,5.76758202357564,36.3999852652259
2,23,"N",264560,2.65285164045963,2.08566143785909,11.5750249092833
2,23,"Y",17622,12.4321694472818,6.0715038020656,36.3401316536148
3,23,"N",310667,2.69954736100069,2.13628122716607,11.8355139425816
3,23,"Y",23712,12.7109328609986,6.01657726045884,37.1468108974359
4,23,"N",287724,2.73405152159709,2.12272045432428,11.8173752276487
4,23,"Y",21799,12.6745460800954,5.83050231662003,37.0084563512088
5,23,"N",295006,2.71828267899636,2.1287673471048,11.8953320271452
5,23,"Y",23686,12.6286008612683,5.66467533564131,37.1831073207802
6,23,"N",278045,2.71083392975957,2.12557629160747,12.005536190185
6,23,"Y",22384,12.8165926554682,5.913691922802,37.7146895103645
7,23,"N",237395,2.72324155942627,2.04135487268055,11.9096036563533
7,23,"Y",22108,12.6919843495567,5.54965397141306,37.396536095531
8,23,"N",229579,2.69816146076078,2.02557002164832,11.7938435571198
8,23,"Y",22972,12.6311139648267,5.44527990597249,37.1233070694759
9,23,"N",246952,2.71256171239755,2.1356819543879,12.0671699763517
9,23,"Y",20370,12.6730314187531,5.66556504663721,37.0736578301424
10,23,"N",275418,2.69103351995875,2.16169578604158,12.0612076552731
10,23,"Y",20706,12.7613087993818,5.61801844875881,37.4972162658167
11,23,"N",263738,2.66620585581145,2.15072632688501,11.9394285616786
11,23,"Y",17206,12.5575572474718,5.63625595722422,36.7829931419272
12,23,"N",274584,2.72933364653439,2.17876540512193,12.1871222649535
12,23,"Y",19760,12.4800106275304,5.49892560728745,36.6057105263158
